Feature ID,Domain,Super_Groups,Super_Kingdom,Kingdom,Phylum,Class,Family,Genus,species
34beafbfe26c7e72e0ac2e4d43b503de,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b0870288cd47b4850eaf6347fd4f2473,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Unassigned,Unassigned
53e6630146f4b8b2ad6533e8c18fadf3,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Neochloris,Neochloris_sp.
0774213dd3760a114f7dad3fc93fe5eb,Eukaryota,TSAR,Alveolata,Ciliophora,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5c9cd6151b3d7b1b75fcce0cc902e100,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Ulvophyceae,Ulotrichales,Ulotrichales_X,Gloeotilopsis,Gloeotilopsis_sterilis
e8004b7f42fa76d1f4df138d1632771f,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2ee35f6d7e8d3a5113225e4aac3609ae,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
77eaedd286ca2e9ef31eeeca6acbff84,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned
007957626d69577238b17fff08dc87cd,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonella,Unassigned
0b6e71471aaab45b00586a847f55d731,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8ef13ea7dead70d046398c391f4519ff,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
51bf421f3b15936b04a8306621e4fbd4,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
07b23b61cdf039ccc9571f64b119d934,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Unassigned,Unassigned,Unassigned
ea66008f5702c182eac469a5d36af5fd,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium_sp.
980e440e8b2a14a1bb3edc55c4d32939,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b0b80ed00f25492d619474e77d38b0d5,Eukaryota,Archaeplastida,Rhodophyta,Rhodophyta_X,Bangiophyceae,Cyanidiales,Cyanidiales_X,Cyanidioschyzon,Cyanidioschyzon_sp.
af77084e4b565a11720c9ecfd2c280b2,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Unassigned,Unassigned
7244916a913b10fa41773a8c2a89bcdb,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Phaeosphaeriopsis,Phaeosphaeriopsis_nolinae
453e546437f60669ed55e8ba4ef2bc23,Eukaryota,Obazoa,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Adineta,Adineta_vaga
516398cfdfc98e0fff12e2026f33465c,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
075ec2ccbbbdc8713b583610e24a37a9,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Gregarinidae,Leidyana2,Unassigned
8d11f2ff41fec5182ba9b3287de363c8,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1073ce2ae726a49f872dcbd3889f9595,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
193c586d75b08d2ecd3a82b87b63a0b9,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ab190f07d2c55410d0756ca19c87a9a2,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b8f986e6f6b3745385f7e86feea88d57,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cb6f1ed3b0a8fab6df591565aa99df42,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella_stella
d02cc83467dd834f2f71a3eab6a65920,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f7420b183d43cc6e07fc9257e20bcba0,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
85d1ac0182374223809b63ecc8becc7a,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4ba9b6234807daec09f26f0c4a8cbae6,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium_patellarium
83de416a331c95f0c9a5f21ba1a7ba47,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
7b6dc6caee2ceebd03f50b9df098b562,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Desmodesmus,Unassigned
b4a4f25b9a54325c4ecb205f200d959f,Eukaryota,Obazoa,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Rotifera_XXX,Rotifera_XXX_sp.
5da8120d540501a375d72f7015da6e0e,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ab07b8eccb1959e9c592bf0c5642ac3f,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97e4a086f979f66fa84390beb571735d,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
46637883ab8f73dcdb839961030cf2c3,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
571f301259c7b144e7b0129f4c39e033,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Spumella,Spumella_sp.
485985933208b17b36a77c4fb8eb0d64,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Unassigned,Unassigned,Unassigned
b90b2cf382fd293cb3dc469c9b93eaec,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella_stella
b79645a62550a818ed1487d27b0cc957,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Phoma,Unassigned
c3738317c37fbb4361a08e77ceef98c0,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,Bensingtonia,Unassigned
26e586c9425782e133af7178fb4fec8b,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Saprolegniales,Aphanomyces,Aphanomyces_sp.
86383687cb1e5542d0fc15dfd375d270,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Acroperus,Acroperus_harpae
843bec3be24ab41c2d290466653db8c8,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_sp.
186b35ae435614553ffc60973fc22ca8,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ffdfa1b143c5f2341221be712c9c58e1,Eukaryota,Obazoa,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Unassigned,Unassigned
c9a34246d2ddb764bdb190cbd01ce4e0,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Unassigned,Unassigned,Unassigned,Unassigned
7b88a103dc84c7c6094199b73b868273,Eukaryota,TSAR,Stramenopiles,Gyrista,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a4372911768cb0e95500713f2b9e7487,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
4ccb7717fdd3ae225bd2672200b1623a,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3aa65b562694381bb34ccda6e0821bcf,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
54db3a01a42719878337700536485a07,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Unassigned,Unassigned,Unassigned,Unassigned
700c51bdde44116c97e2b6d12a07a16e,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Leptophryidae,Unassigned,Unassigned
d5d1430591c623e07d5330100602a75b,Eukaryota,Excavata,Discoba,Euglenozoa,Kinetoplastea,Kinetoplastea_X,Kinetoplastea_XX,Kinetoplastea_XX_MET8,Kinetoplastea_XX_MET8_sp.
b77b31f9a10828157c949799776d45ab,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
26aa65fbf04397533e98983c8438bcbd,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Neocercomonas,Neocercomonas_sp.
2919e4f65bcd8afbbcb23a5881a0fc34,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7f33cc3460fd502c52e89b641d57c387,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_longispina
814d10e85c82ff15b7daf9cc916a4139,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,Sterigmatomyces,Sterigmatomyces_halophilus
4b9bedd4d3bbd0ac44d6633dba44fd0a,Eukaryota,TSAR,Stramenopiles,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7d81d805d7a3ff960cb2fcd2dc3756a5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9acccdfb5e78bb4e28bfbdeb69a5fccb,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
055b69cfbb40150a92c239b9ec764bc4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f5d9fa766b89c0f2d7b2478518cfa9e2,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
9590557bf882a84a741a509e034d42e6,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
892712947d9f53f6df26ced0ba8c482a,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Unassigned,Unassigned
ad8baa5109ace54d17d373db82807e69,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1fdf06c1ac04cbce03aee71a16b2384b,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_uniformis
d85f8fff5248e70fa9a4b711b339f894,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8e5b557afb14dbb33180a52ef29a379e,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Adriamonas,Adriamonas_peritocrescens
aceadcf9b4d8db8737456c30f6646729,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Penicillium,Unassigned
a2bbb63a062f5dbe237e83446dfda5ca,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Tetrahymena,Unassigned
9a0f8f2ecb5899b2f625ef8509a97839,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f1cd3bf78623c7cd34bab47ddad95482,Eukaryota,TSAR,Rhizaria,Cercozoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8ff9ed5ec00cb2e4236667a78e891ada,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_8,Dysteriidae,Unassigned,Unassigned
8dc669892eda960e88ca279c2aa40a7e,Eukaryota,Obazoa,Opisthokonta,Rotosphaerida,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_sp.
d80346126b8e857fa895ed92bc232500,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ec257e5b3a0fafc111751b7c92045dd5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6c3404a2366e9c71028cc4d3d57e171b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6c6a73568aa9521bcb94cc1f12375ed7,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Dermamoebida,Mayorellidae,Mayorella,Mayorella_gemmifera
3a03623fd4fc97ede4bdbec14a0ec26f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a0bd38fc408036e11eb88fc13afa8b53,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium_sp.
6a30846205982ce06bffca248399788c,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
719b1d5e5ddc42d39e93ccbc348f8d63,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Collembola,Podura,Podura_aquatica
d0d6360f75e53b51a69f0d8839fbd4b6,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ada00ab5b428b48f2c9b243f44aa40a2,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Unassigned,Unassigned
84020de8dda1697e6d99d7d0baede680,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97a7deabc50a1dae4156c852b665ce95,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97d6d98616065e745e561fdd7cf3554b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3158ca997e3aa68cbe6f4255d084e8bd,Eukaryota,Obazoa,Opisthokonta,Fungi,Aphelidiomycota,Aphelidiales,Aphelidiaceae,Amoeboaphelidium,Amoeboaphelidium_protococcarum
418241e00b3d91da9a15c5da9750ffb2,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Cyclidium_3,Cyclidium_glaucoma
b2293f22be0d7acac886c68f9a9d28a8,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Unassigned,Unassigned,Unassigned,Unassigned
8705847439f2c7d7391d220e8816cb3a,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3220232b05965343337a8c1427721166,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Unassigned,Unassigned
b4ab49f703c37703ed13a8c059956bdb,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b6f361893f4eb417a131e0aae7ae76c6,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9440aa95979508096c0b46e9bf2003f3,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0c776b97119894f2b2dd8688c0b8cf1f,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
08aaf32b8825310140c6efafdfee2aeb,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
324f5c98fe7b40ccec13b0076d65c4d4,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bd6e64d776ee9c1e520dca606405a862,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b035f13a84d139d7f9371a0027f1680e,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofilidae_X,Limnofilidae_X_sp.
a4dd31c1800fa2d1921255bfac2b9826,Eukaryota,TSAR,Alveolata,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a655d58b14beb000d1a64cf3015f4ed3,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ae612029d5bd6a7c9f5cf3ec24fc1424,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e311614a9a065485c63050e0f8054ab3,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e8d1f316ca59948ea9d473c0e98e2dfc,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Unassigned,Unassigned,Unassigned,Unassigned
90073aab56bcba4ac4cf23116da69135,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
58e8c034d9eb316d35ea835d3929a25c,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Poteriospumella,Unassigned
e19053550efee08a945b0a7f0d536aee,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cd48c583807ddb165012d851bbe415c4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fa20d8123bee37f924b8b6c29b2d9d8e,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Epistylis,Unassigned
800c8c9e59a519777bf99d4bf459bdc9,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
49e1b2ea087d3e0ad4fbb083884d29b3,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
715197c949af548b3dcf0393e637d3db,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2793f7143273ff474b169a14791997c8,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Unassigned,Unassigned
8a581bc28d4ef6f19b9b7cfa91b195f7,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2c7616511e2e78ba59de00d44b9fb6b4,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
cfe40b8b7a1227a75e8cf9e47cfd7eea,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
dfdf163de853241ee94736f17eba4de4,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Urostylidae,Pseudonotohymena,Pseudonotohymena_antarctica
6ab7df711c9be1775322f2388c71af5c,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Taphrinomycotina,Taphrinomycetes,Protomyces,Protomyces_lactucaedebilis
087f5340d53140242ea6841e917e9fa4,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
8d667d24e12e116200b29578c7fa61c5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9b9d397529eb2593cd6dc576abb95d3d,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d1a76132ed5d1a1d139abf33963f5a97,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,Puccinia,Puccinia_hordei
3ad5b18795dad0826268f9e3b7a909e8,Eukaryota,Excavata,Discoba,Euglenozoa,Euglenida,Euglenophyceae,Euglenaceae,Colacium,Colacium_sp.
17f3b24cfdbd950351dcae32187199b2,Eukaryota,Obazoa,Opisthokonta,Rotosphaerida,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_sp.
ce0ba77f7accd48b1aa83fc13739ab12,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,Chydorus,Chydorus_sphaericus
5707351b802301e027cf79a5d8ede8d0,Eukaryota,Eukaryota_X,Ancyromonadida,Ancyromonadida_X,Ancyromonadida_XX,Ancyromonadida_XXX,Ancyromonadida_Group-1,Ancyromonadida_Group-1_X,Ancyromonas_howeae
5840814e619699fd3c3dc70b8a1c9eed,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
59c82e7b2bd52a9da9bd1709f77951e3,Bacteria,Terrabacteria,Actinobacteria,Actinobacteria_X,Actinobacteria_XX,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_rhodochrous
5616b877477683a51c50adce777e0272,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
adbad2ce64a66ae4cdf6951a196d7d88,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Unassigned,Unassigned
3d7c75aba1f12aa827bf5581d3f7d1c5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9dc4cd409a18e979fd874dd2df2460c5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1ee9cc57b8f055446eb1424a8c308520,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Pseudodendromonadales_XX,Pseudodendromonadales_XX_sp.
76e6ba70ade131ee6d187367c04d1ab6,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Rhodotorula,Unassigned
bc451f00226a759b228ecd6a306fd08f,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ef1bc0bad347b5da4a8c384346868c6e,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Chytridiales,Chytridiomycetaceae,Rhizoclosmatium,Unassigned
7c8370728d672c9181db9f88854cf382,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cefe691c04e7c47afd098eed64431cbd,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofilidae_X,Limnofilidae_X_sp.
4bed9a085ff15e9528868cce51d8ad34,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1455eb035820ef0b188b8ae41fa01345,Eukaryota,TSAR,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Coleps,Coleps_hirtus
f14ddf2de30054845ef0498127f6683c,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
60f0901181bc0c9b614485654239379c,Eukaryota,Obazoa,Opisthokonta,Rotosphaerida,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_pattersoni
71bac9762c47dba68e66a3cff1954f84,Eukaryota,TSAR,Stramenopiles,Gyrista,Eustigmatophyceae,Eustigmatophyceae_X,Eustigmatophyceae_XX,Unassigned,Unassigned
e7407240076f945f3659c0f76b46f197,Eukaryota,Obazoa,Opisthokonta,Rotosphaerida,Nucleariidea,Nucleariida,Nucleariida_X,Nuclearia,Nuclearia_thermophila
77fbbedda7be22d7a99a68bd6948af08,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5e09fa692538e9da754fc0d34d9508e1,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Leucosporidium,Unassigned
81be312cc8234ff1d1b55f03549d6762,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_uniformis
c0d568f555cfa18052d381635bada6c6,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Unassigned
089c7010f0f1266d6fcd3a8cc2f9ddad,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a823f505a09f816fe726a86443ed2ae7,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Penicillium,Unassigned
45a1362d77cf5103a0f0053ac56f1ff8,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Palmiothrips,Palmiothrips_sp.
7184e2d5deba46e9e6d0f173d09ce145,Eukaryota,Haptista,Centroplasthelida,Centroplasthelida_X,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9314fc93e12295c1ba46351b226d7eb4,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Unassigned
2aee913059f6fe79988bc367c79cf496,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptophyceae_X,Basal_Cryptophyceae-1,Basal_Cryptophyceae-1_X,Basal_Cryptophyceae-1_X_sp.
d8175050b746a81c825022658fbe6b29,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e92097c23ca0b7cc2b9ab4e2f046867b,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Coniosporium,Coniosporium_sp.
b268ce8b103948d7c6b86e290c1ac4fb,Eukaryota,Excavata,Discoba,Discoba_X,Heterolobosea,Tetramitia_VI,Tetramitia_VI_X,Paravahlkampfia,Unassigned
a0c782bfcb9b9802fd16ec2fbb7bd092,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
